Id,xx,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,Diesel,Petrol,HP,Met_Color,Color,Automatic,cc,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar
832,TOYOTACorolla1.616VHATCHBG6R2/3-Doors,9950,68,1,1999,68865,Petrol,0,0,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0
833,TOYOTACorolla1.316VHATCHBG62/3-Doors,9250,58,11,1999,68723,Petrol,0,0,86,0,Red,0,1300,3,4,5,69,1025,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0
834,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,8950,63,6,1999,68453,Petrol,0,0,110,1,Red,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
835,TOYOTACorolla1.316VWAGONLINEATERRAStationwagen,9900,63,6,1999,68238,Petrol,0,0,86,0,Red,0,1300,5,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
836,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,10995,63,6,1999,68153,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0
837,TOYOTACorolla1.6LunaLiftback4/5-Doors,10500,65,4,1999,68000,Petrol,0,0,110,0,Red,0,1600,5,4,5,85,1075,0,0,6,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
838,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,8950,65,4,1999,68000,Petrol,0,0,86,1,Black,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
839,TOYOTACorolla1.616VHATCHBG6R2/3-Doors,9750,67,2,1999,67762,Petrol,0,0,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0
840,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,10950,68,1,1999,67146,Petrol,0,0,110,1,Silver,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1
841,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,9750,67,2,1999,67110,Petrol,0,0,86,1,Grey,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
842,TOYOTACorolla1.616VHATCHBG62/3-Doors,9950,59,10,1999,67010,Petrol,0,0,110,1,Blue,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1
843,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,10500,65,4,1999,67003,Petrol,0,0,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
844,TOYOTACorolla1.316VHATCHBLINEATERRAAUT32/3-Doors,10400,68,1,1999,66785,Petrol,0,0,86,0,Blue,1,1300,3,4,5,69,1045,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
845,TOYOTACorolla3drs13i-16V2/3-Doors,8800,68,1,1999,66550,Petrol,0,0,86,0,Red,0,1332,3,4,5,69,1010,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
846,TOYOTACorolla1.616VHATCHBG62/3-Doors,10500,61,8,1999,66259,Petrol,0,0,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0
847,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,9250,62,7,1999,66082,Petrol,0,0,110,0,Green,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
848,TOYOTACorolla1.316VHATCHBS2/3-Doors,7800,65,4,1999,66000,Petrol,0,0,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0
849,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,9950,61,8,1999,66000,Petrol,0,0,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0
850,TOYOTACorolla1.616VHATCHBG6R2/3-Doors,10750,63,6,1999,65896,Petrol,0,0,110,1,Red,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0
851,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,10950,67,2,1999,65785,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
852,TOYOTACorolla1.616VSEDANLINEALUNAAUT44/5-Doors,9950,65,4,1999,65513,Petrol,0,0,110,1,Grey,1,1600,4,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
853,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,9950,59,10,1999,65463,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0
854,TOYOTACorolla1.316VSEDANLINEATERRA4/5-Doors,8100,68,1,1999,65400,Petrol,0,0,86,1,Blue,0,1300,4,4,5,69,1000,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
855,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,9250,60,9,1999,65259,Petrol,0,0,110,1,Silver,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
856,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,7800,64,5,1999,65000,Petrol,0,0,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
857,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,9000,68,1,1999,65000,Petrol,0,0,110,0,Red,0,1600,5,4,5,85,1070,0,0,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0
858,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,8950,57,12,1999,65000,Petrol,0,0,110,0,Red,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
859,TOYOTACorolla1.3-16VLuna2/3-Doors,8950,62,7,1999,64966,Petrol,0,0,86,0,Grey,0,1300,3,4,5,69,1020,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
860,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,9950,68,1,1999,64950,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1
861,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,8500,60,9,1999,64914,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
862,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,7995,62,7,1999,64797,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1
863,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,8750,65,4,1999,64772,Petrol,0,0,110,1,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
864,TOYOTACorolla1.316VHATCHBLINEALUNA2/3-Doors,9750,63,6,1999,64690,Petrol,0,0,86,0,Red,0,1300,3,4,5,69,1020,1,1,3,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
865,TOYOTACorolla1.6LineaTerraLB4/5-Doors,10950,65,4,1999,64630,Petrol,0,0,110,0,Silver,0,1600,5,4,5,85,1070,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
866,TOYOTACorolla1.616VWAGONLINEATERRAStationwagen,9750,67,2,1999,64613,Petrol,0,0,110,1,Red,0,1600,5,4,5,85,1085,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1
867,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,8200,60,9,1999,64383,Petrol,0,0,86,0,Red,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
868,TOYOTACorollaLIFTBACK1.6LineaSol4/5-Doors,8950,68,1,1999,64000,Petrol,0,0,110,0,Red,0,1600,5,4,5,85,1075,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
869,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,9500,66,3,1999,63881,Petrol,0,0,86,0,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
870,TOYOTACorolla2.0DSLLIFTBLINEATERRA4/5-Doors,10950,58,11,1999,63870,Diesel,1,0,72,0,Grey,0,2000,5,4,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
871,TOYOTACorolla1.316VLIFTBLINEATERRAAUT34/5-Doors,9750,66,3,1999,63328,Petrol,0,1,86,0,Red,1,1300,5,4,5,85,1065,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
872,TOYOTACorolla1.316VLIFTBLINEATERRAAUT34/5-Doors,9950,65,4,1999,63000,Petrol,0,0,86,1,Black,1,1300,5,4,5,85,1065,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0
873,TOYOTACorolla1.316VHATCHBLINEALUNAAUT32/3-Doors,10450,61,8,1999,63000,Petrol,0,0,86,0,Green,1,1300,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
874,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,9850,65,4,1999,62396,Petrol,0,0,110,0,White,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
875,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,9450,62,7,1999,62377,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
876,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,10295,67,2,1999,62316,Petrol,0,0,110,1,Grey,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1
877,TOYOTACorolla1.616VHATCHBG6R2/3-Doors,9750,68,1,1999,62292,Petrol,0,0,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0
878,TOYOTACorolla1.6iLineaTerraHB2/3-Doors,8950,65,4,1999,62225,Petrol,0,0,110,1,Green,0,1600,3,4,5,69,1050,0,0,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
879,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,9900,68,1,1999,62222,Petrol,0,0,110,0,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
880,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,8750,66,3,1999,62135,Petrol,0,0,86,1,Green,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1
881,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,9950,58,11,1999,62024,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
882,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,8500,60,9,1999,61977,Petrol,0,0,86,1,Silver,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
883,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,9950,62,7,1999,61930,Petrol,0,0,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0
884,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,10950,57,12,1999,61682,Petrol,0,0,110,0,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0
885,TOYOTACorolla1.616VSEDANLINEATERRA4/5-Doors,9795,68,1,1999,61568,Petrol,0,0,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
886,TOYOTACorolla1.6LineaTerraComfort4/5-Doors,8750,68,1,1999,61504,Petrol,0,0,110,1,Green,0,1600,4,4,5,69,1035,1,0,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
887,TOYOTACorolla1.6HBLineaTerra2/3-Doors,8250,65,4,1999,61384,Petrol,0,0,110,1,Black,0,1600,3,4,5,69,1050,0,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
888,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,9950,58,11,1999,61343,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1
889,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,9950,62,7,1999,61254,Petrol,0,0,110,0,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
890,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,10500,59,10,1999,61166,Petrol,0,0,110,1,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0
891,TOYOTACorolla1.316VLIFTBLINEALUNA4/5-Doors,9750,62,7,1999,61149,Petrol,0,0,86,1,Black,0,1300,5,4,5,69,1040,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1
892,TOYOTACorolla1.616VWAGONLINEALUNAStationwagen,11250,61,8,1999,61144,Petrol,0,0,110,1,Silver,0,1600,5,4,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
893,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,8900,59,10,1999,61127,Petrol,0,0,110,1,Grey,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1
894,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,7950,60,9,1999,61100,Petrol,0,0,86,1,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0
895,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,11500,68,1,1999,61100,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1
896,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,9450,57,12,1999,61000,Petrol,0,0,110,1,Green,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
897,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,7995,65,4,1999,60724,Petrol,0,0,86,1,Red,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
898,TOYOTACorolla1.316VLIFTBG64/5-Doors,10995,59,10,1999,60708,Petrol,0,0,86,1,Grey,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
899,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,8950,61,8,1999,60532,Petrol,0,0,110,1,Red,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1
900,TOYOTACorolla1.316VSEDANLINEATERRAAUT34/5-Doors,8250,67,2,1999,60000,Petrol,0,0,86,0,Grey,1,1300,4,4,5,69,1030,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
901,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,8950,66,3,1999,60000,Petrol,0,0,86,1,Blue,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
902,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,8950,65,4,1999,60000,Petrol,0,0,86,1,Silver,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
903,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,9500,62,7,1999,59295,Petrol,0,0,86,0,Red,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
904,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,7500,65,4,1999,59264,Petrol,0,0,86,0,Silver,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0
905,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,8950,63,6,1999,59000,Petrol,0,0,110,0,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1
906,TOYOTACorollaLIFTBACK1.3iLineaLunaLiftback4/5-Doors,9950,63,6,1999,59000,Petrol,0,0,86,1,Silver,0,1300,5,4,5,19,1035,1,1,12,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
907,TOYOTACorolla1.6VVTiLineaLunaLift4/5-Doors,9750,65,4,1999,59000,Petrol,0,0,110,0,Green,0,1600,5,4,5,19,1075,0,0,12,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1
908,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,9450,61,8,1999,59000,Petrol,0,0,110,1,Red,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
909,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,9950,65,4,1999,59000,Petrol,0,0,110,0,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
910,TOYOTACorolla1.616VHATCHBLINEALUNA2/3-Doors,9750,68,1,1999,58860,Petrol,0,0,110,1,Grey,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1
911,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,8950,65,4,1999,58829,Petrol,0,0,110,0,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
912,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,8250,66,3,1999,58654,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
913,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,7750,65,4,1999,58300,Petrol,0,0,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0
914,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,8950,60,9,1999,58269,Petrol,0,0,110,1,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
915,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,9950,64,5,1999,58136,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1
916,TOYOTACorolla1.616VHATCHBLINEALUNAAUT42/3-Doors,9450,66,3,1999,58113,Petrol,0,0,107,1,Black,1,1600,3,4,5,85,1085,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
917,TOYOTACorolla1.616VHATCHBG6R2/3-Doors,12950,67,2,1999,58058,Petrol,0,0,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0
918,TOYOTACorolla1.616VHATCHBS2/3-Doors,9950,58,11,1999,58000,Petrol,0,0,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
919,TOYOTACorolla1.616VHATCHBG62/3-Doors,10495,62,7,1999,58000,Petrol,0,0,110,1,Green,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
920,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,7950,68,1,1999,57565,Petrol,0,0,86,1,Green,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
921,TOYOTACorolla1.616VWAGONLINEATERRAAUT4Stationwagen,10500,63,6,1999,57413,Petrol,0,0,107,0,Red,1,1600,5,4,5,85,1115,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
922,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,8950,65,4,1999,57374,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
923,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,9900,62,7,1999,57179,Petrol,0,0,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
924,TOYOTACorolla1.616VHATCHBG62/3-Doors,9995,61,8,1999,57169,Petrol,0,0,110,1,Grey,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0
925,TOYOTACorolla1.616VHATCHBG6R2/3-Doors,9950,63,6,1999,57124,Petrol,0,0,110,1,Blue,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0
926,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,9950,63,6,1999,57000,Petrol,0,0,110,1,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
927,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,8250,67,2,1999,57000,Petrol,0,0,110,0,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
928,TOYOTACorolla1.316VLIFTBLINEATERRA4/5-Doors,9950,63,6,1999,57000,Petrol,0,0,86,1,Green,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
929,TOYOTACorolla1.316VHATCHBLINEATERRA2/3-Doors,8950,59,10,1999,56259,Petrol,0,0,86,0,Red,0,1300,3,4,5,69,1015,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
930,TOYOTACorolla1.616VHATCHBLINEATERRAAUT42/3-Doors,10950,62,7,1999,56209,Petrol,0,0,107,1,Grey,1,1600,3,4,5,85,1080,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0
931,TOYOTACorolla1.316VSEDANLINEATERRA4/5-Doors,9250,67,2,1999,56074,Petrol,0,0,86,0,Red,0,1300,4,4,5,69,1000,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
932,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,9950,63,6,1999,55942,Petrol,0,0,110,1,Green,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0
933,TOYOTACorolla1.316VLIFTBLINEALUNA4/5-Doors,9995,57,12,1999,55844,Petrol,0,0,86,1,Blue,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1
934,TOYOTACorolla1.316VHATCHBLINEALUNA2/3-Doors,8750,61,8,1999,55747,Petrol,0,0,86,0,Blue,0,1300,3,4,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
935,TOYOTACorolla1.316VLIFTBG64/5-Doors,10950,58,11,1999,55478,Petrol,0,0,86,0,Red,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
936,TOYOTACorolla1.616VLIFTBLINEALUNAAUT44/5-Doors,10350,60,9,1999,55085,Petrol,0,0,107,0,Blue,1,1600,5,4,5,85,1105,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1
937,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,9950,65,4,1999,55061,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0
938,TOYOTACorolla1.3Hatchback2/3-Doors,8950,65,4,1999,55000,Petrol,0,0,86,1,Silver,0,1300,3,4,5,69,1015,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,10950,57,12,1999,55000,Petrol,0,0,110,0,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
940,TOYOTACorolla1.616VLIFTBLINEALUNA4/5-Doors,10950,63,6,1999,54936,Petrol,0,0,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
941,TOYOTACorolla1.616VLIFTBLINEATERRA4/5-Doors,8950,68,1,1999,54875,Petrol,0,0,110,1,Silver,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
942,TOYOTACorolla1.616VHATCHBLINEATERRA2/3-Doors,8900,67,2,1999,54847,Petrol,0,0,110,0,Red,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0
943,TOYOTACorolla1.616VHATCHBG62/3-Doors,10250,60,9,1999,54554,Petrol,0,0,110,1,Black,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0
944,TOYOTACorolla1.6LineaTerraSedan4/5-Doors,9450,61,8,1999,54125,Petrol,0,0,110,1,Silver,0,1600,5,4,5,69,1035,0,1,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
945,TOYOTACorolla1.616VHATCHBLINEALUNA2/3-Doors,9250,61,8,1999,54000,Petrol,0,0,110,1,Red,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1
946,TOYOTACorolla1.6Ilbluna4/5-Doors,10500,57,12,1999,54000,Petrol,0,0,110,1,Black,0,1600,5,4,5,85,1075,0,1,6,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
